# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+gb47db5547" 
Date_of_run______________________________________________________________ (date)_________________________ "03/09/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "09:03" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "Generic large tokamak" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/large_tokamak_nof.IN.DAT" 
Optimisation_switch______________________________________________________ (i_process_run_mode)___________            1 
Figure_of_merit_switch___________________________________________________ (i_figure_merit)_______________            1 
# Numerics #
# PROCESS found a feasible solution #
Error_flag_______________________________________________________________ (ifail)________________________            1 
Number_of_iteration_variables____________________________________________ (n_iteration_variables)________           20 
Number_of_constraints_(total)____________________________________________ (n_equality_constraints+n_inequality_constraints)_           26 
Optimisation_switch______________________________________________________ (i_process_run_mode)___________            1 
Figure_of_merit_switch___________________________________________________ (i_figure_merit)_______________            1 
Objective_function_name__________________________________________________ (objf_name)____________________ "Plasma major radius (R₀)" 
Plasma_deuteron_isotropic_Larmor_radius_at_point_166_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile166)_ 8.73095586927108945e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_167_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile167)_ 8.75607264371807206e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_168_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile168)_ 8.78093089257129047e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_169_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile169)_ 8.80552926539408462e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_170_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile170)_ 8.82986640750485323e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_171_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile171)_ 8.85394095954981572e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_172_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile172)_ 8.87775155806574262e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_173_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile173)_ 8.90129683475767916e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_174_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile174)_ 8.92457541669432544e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_175_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile175)_ 8.94758592637478860e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_176_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile176)_ 8.97032698135750116e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_177_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile177)_ 8.99279719442939822e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_178_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile178)_ 9.01499517339152297e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_179_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile179)_ 9.03691952100454769e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_180_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile180)_ 9.05856883509526846e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_181_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile181)_ 9.07994170825984423e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_182_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile182)_ 9.10103672787290069e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_183_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile183)_ 9.12185247602089085e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_184_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile184)_ 9.14238752954220010e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_185_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile185)_ 9.16264045989992164e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_186_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile186)_ 9.18260983286765288e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_187_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile187)_ 9.20229420892677320e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_188_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile188)_ 9.22169214290986285e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_189_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile189)_ 9.24080218398877669e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_190_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile190)_ 9.25962287562305530e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_191_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile191)_ 9.27815275552378547e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_192_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile192)_ 9.29639035561452380e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_193_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile193)_ 9.31433420176704628e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_194_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile194)_ 9.33198281414427191e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_195_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile195)_ 9.34933470674482320e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_196_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile196)_ 9.36638838757347832e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_197_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile197)_ 9.38314235856833878e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_198_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile198)_ 9.39959511545002471e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_199_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile199)_ 9.41574514767908044e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_200_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile200)_ 9.43159093854139749e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_201_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile201)_ 9.44728410150070044e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_202_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile202)_ 9.46282387341747591e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_203_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile203)_ 9.47805584262406513e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_204_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile204)_ 9.49297847313351935e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_205_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile205)_ 9.50759022256202416e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_206_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile206)_ 9.52188954193641975e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_207_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile207)_ 9.53587487562977329e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_208_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile208)_ 9.54954466140762841e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_209_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile209)_ 9.56289733039605502e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_210_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile210)_ 9.57593130679903863e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_211_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile211)_ 9.58864500825941032e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_212_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile212)_ 9.60103684539851017e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_213_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile213)_ 9.61310522198074134e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_214_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile214)_ 9.62484853484687868e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_215_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile215)_ 9.63626517384407778e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_216_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile216)_ 9.64735352177176209e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_217_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile217)_ 9.65811195428560587e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_218_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile218)_ 9.66853884016597755e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_219_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile219)_ 9.67863254079107810e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_220_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile220)_ 9.68839141035972989e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_221_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile221)_ 9.69781379591954686e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_222_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile222)_ 9.70689803721695200e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_223_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile223)_ 9.71564246666029377e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_224_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile224)_ 9.72404540920133661e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_225_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile225)_ 9.73210518254730497e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_226_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile226)_ 9.73982009693922027e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_227_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile227)_ 9.74718845510266947e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_228_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile228)_ 9.75420855237383276e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_229_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile229)_ 9.76087867640736302e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_230_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile230)_ 9.76719710747540708e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_231_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile231)_ 9.77316211828908009e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_232_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile232)_ 9.77877197367448166e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_233_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile233)_ 9.78402493126572653e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_234_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile234)_ 9.78891924077636769e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_235_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile235)_ 9.79345314436757056e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_236_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile236)_ 9.79762487645275890e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_237_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile237)_ 9.80143266390275276e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_238_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile238)_ 9.80487472590573818e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_239_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile239)_ 9.80794927369999132e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_240_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile240)_ 9.81065451111880898e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_241_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile241)_ 9.81298863434137275e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_242_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile242)_ 9.81494983159584763e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_243_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile243)_ 9.81653628359856027e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_244_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile244)_ 9.81774616348060972e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_245_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile245)_ 9.81857763656540650e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_246_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile246)_ 9.81902886074438423e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_247_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile247)_ 9.81909798610457879e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_248_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile248)_ 9.81878315544892390e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_249_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile249)_ 9.81808250381413158e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_250_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile250)_ 9.81699415896928294e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_251_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile251)_ 9.81551624101119867e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_252_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile252)_ 9.81364686307581967e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_253_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile253)_ 9.81138413059059328e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_254_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile254)_ 9.80872614209262438e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_255_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile255)_ 9.80567098875206530e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_256_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile256)_ 9.80221675485285458e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_257_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile257)_ 9.79836151754659955e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_258_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile258)_ 9.79410334738001903e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_259_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile259)_ 9.78944030800463563e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_260_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile260)_ 9.78437045657730604e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_261_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile261)_ 9.77889184377294871e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_262_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile262)_ 9.77300251379587676e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_263_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile263)_ 9.76670050509596821e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_264_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile264)_ 9.75998384985831899e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_265_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile265)_ 9.75285057465867695e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_266_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile266)_ 9.74529870032842319e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_267_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile267)_ 9.73732624271143182e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_268_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile268)_ 9.72893121231231846e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_269_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile269)_ 9.72011161479338116e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_270_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile270)_ 9.71086545145939672e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_271_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile271)_ 9.70119071916107460e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_272_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile272)_ 9.69108541110943501e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_273_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile273)_ 9.68054751646998252e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_274_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile274)_ 9.66957502176647027e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_275_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile275)_ 9.65816591030599705e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_276_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile276)_ 9.64631816312273328e-03 
