# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g4763ddcce" 
Ratio_of_ion_to_electron_volume-averaged_temperature_____________________ (f_temp_plasma_ion_electron)___ 9.49999999999999956e-01 IP 
Volume_averaged_ion_temperature_(⟨Tᵢ⟩)_(keV)_____________________________ (temp_plasma_ion_vol_avg_kev)__ 5.38936252095458279e+00 
Ion_temperature_on_axis_(Tᵢ₀)_(keV)______________________________________ (temp_plasma_ion_on_axis_kev)__ 1.18565975461000832e+01 OP 
Density_profile_factor_(αₙ)______________________________________________ (alphan)_______________________ 3.49999999999999978e-01 
Volume_averaged_electron_number_density_(⟨nₑ⟩)_(/m³)_____________________ (nd_plasma_electrons_vol_avg)__ 1.74816153946222559e+20 
Electron_number_density_on_axis_(nₑ₀)_(/m³)______________________________ (nd_plasma_electron_on_axis)___ 2.36001807827400458e+20 OP 
Line-averaged_electron_number_density_(ñₑ)_(/m³)_________________________ (nd_plasma_electron_line)______ 1.97105702018958459e+20 OP 
Total_ion_volume_averaged_number_density_(⟨nᵢ⟩)_(/m³)____________________ (nd_plasma_ions_total_vol_avg)_ 1.68740895736022368e+20 OP 
Fuel_ion_volume_averaged_number_density_(⟨n_fuel⟩)_(/m³)_________________ (nd_plasma_fuel_ions_vol_avg)__ 1.62730101846116368e+20 OP 
Total_impurity_volume_averaged_number_density_with_Z_>_2_(⟨nᵢₘₚ⟩)_(/m³)__ (nd_plasma_impurities_vol_avg)_ 1.74816153946222575e+15 OP 
Thermalised_alpha_volume_averaged_number_density_(⟨n_αₜₕ⟩)_(/m³)_________ (nd_plasma_alphas_thermal_vol_avg)_ 5.99351367207846502e+18 OP 
Thermalised_alpha_to_electron_number_density_ratio_(⟨n_αₜₕ⟩/⟨nₑ⟩)________ (f_nd_alpha_thermal_electron)__ 3.42846672734958280e-02 
Proton_volume_averaged_number_density_(⟨nₚ⟩)_(/m³)_______________________ (nd_plasma_protons_vol_avg)____ 1.55320562880552260e+16 OP 
Proton_to_electron_volume_averaged_number_density_ratio_(⟨nₚ⟩/⟨nₑ⟩)______ (f_nd_protium_electrons)_______ 0.00000000000000000e+00 OP 
Hot_beam_ion_volume_averaged_number_density_(⟨n_beam⟩)_(/m³)_____________ (nd_beam_ions)_________________ 0.00000000000000000e+00 OP 
Hot_beam_ion_to_electron_number_density_ratio_(⟨n_beam⟩/⟨nₑ⟩)____________ (f_nd_beam_electron)___________ 0.00000000000000000e+00 OP 
Pressure_profile_index_(αₚ)______________________________________________ (alphap)_______________________ 1.54999999999999982e+00 
Plasma_thermal_pressure_on_axis_(p₀)_(Pa)________________________________ (pres_plasma_thermal_on_axis)__ 9.04650836906967801e+05 OP 
Volume_averaged_plasma_thermal_pressure_(⟨p⟩)_(Pa)_______________________ (pres_plasma_thermal_vol_avg)__ 3.54765034081163933e+05 OP 
Total_plasma_pressure_at_point_0_________________________________________ (pres_plasma_thermal_total_profile0)_ 9.04650836906967917e+05 
Total_plasma_pressure_at_point_1_________________________________________ (pres_plasma_thermal_total_profile1)_ 9.04645228077948908e+05 
Total_plasma_pressure_at_point_2_________________________________________ (pres_plasma_thermal_total_profile2)_ 9.04628401664928533e+05 
Total_plasma_pressure_at_point_3_________________________________________ (pres_plasma_thermal_total_profile3)_ 9.04600357890018495e+05 
Total_plasma_pressure_at_point_4_________________________________________ (pres_plasma_thermal_total_profile4)_ 9.04561097123410087e+05 
Total_plasma_pressure_at_point_5_________________________________________ (pres_plasma_thermal_total_profile5)_ 9.04510619883379433e+05 
Total_plasma_pressure_at_point_6_________________________________________ (pres_plasma_thermal_total_profile6)_ 9.04448926836298313e+05 
Total_plasma_pressure_at_point_7_________________________________________ (pres_plasma_thermal_total_profile7)_ 9.04376018796645803e+05 
Total_plasma_pressure_at_point_8_________________________________________ (pres_plasma_thermal_total_profile8)_ 9.04291896727021551e+05 
Total_plasma_pressure_at_point_9_________________________________________ (pres_plasma_thermal_total_profile9)_ 9.04196561738165095e+05 
Total_plasma_pressure_at_point_10________________________________________ (pres_plasma_thermal_total_profile10)_ 9.04090015088975080e+05 
Total_plasma_pressure_at_point_11________________________________________ (pres_plasma_thermal_total_profile11)_ 9.03972258186531020e+05 
Total_plasma_pressure_at_point_12________________________________________ (pres_plasma_thermal_total_profile12)_ 9.03843292586120544e+05 
Total_plasma_pressure_at_point_13________________________________________ (pres_plasma_thermal_total_profile13)_ 9.03703119991265237e+05 
Total_plasma_pressure_at_point_14________________________________________ (pres_plasma_thermal_total_profile14)_ 9.03551742253753589e+05 
Total_plasma_pressure_at_point_15________________________________________ (pres_plasma_thermal_total_profile15)_ 9.03389161373672076e+05 
Total_plasma_pressure_at_point_16________________________________________ (pres_plasma_thermal_total_profile16)_ 9.03215379499443923e+05 
Total_plasma_pressure_at_point_17________________________________________ (pres_plasma_thermal_total_profile17)_ 9.03030398927864851e+05 
Total_plasma_pressure_at_point_18________________________________________ (pres_plasma_thermal_total_profile18)_ 9.02834222104146960e+05 
Total_plasma_pressure_at_point_19________________________________________ (pres_plasma_thermal_total_profile19)_ 9.02626851621961687e+05 
Total_plasma_pressure_at_point_20________________________________________ (pres_plasma_thermal_total_profile20)_ 9.02408290223486489e+05 
Total_plasma_pressure_at_point_21________________________________________ (pres_plasma_thermal_total_profile21)_ 9.02178540799455717e+05 
Total_plasma_pressure_at_point_22________________________________________ (pres_plasma_thermal_total_profile22)_ 9.01937606389211142e+05 
Total_plasma_pressure_at_point_23________________________________________ (pres_plasma_thermal_total_profile23)_ 9.01685490180757944e+05 
Total_plasma_pressure_at_point_24________________________________________ (pres_plasma_thermal_total_profile24)_ 9.01422195510822232e+05 
Total_plasma_pressure_at_point_25________________________________________ (pres_plasma_thermal_total_profile25)_ 9.01147725864911219e+05 
Total_plasma_pressure_at_point_26________________________________________ (pres_plasma_thermal_total_profile26)_ 9.00862084877375979e+05 
Total_plasma_pressure_at_point_27________________________________________ (pres_plasma_thermal_total_profile27)_ 9.00565276331478963e+05 
Total_plasma_pressure_at_point_28________________________________________ (pres_plasma_thermal_total_profile28)_ 9.00257304159459891e+05 
Total_plasma_pressure_at_point_29________________________________________ (pres_plasma_thermal_total_profile29)_ 8.99938172442610026e+05 
Total_plasma_pressure_at_point_30________________________________________ (pres_plasma_thermal_total_profile30)_ 8.99607885411343072e+05 
Total_plasma_pressure_at_point_31________________________________________ (pres_plasma_thermal_total_profile31)_ 8.99266447445275146e+05 
Total_plasma_pressure_at_point_32________________________________________ (pres_plasma_thermal_total_profile32)_ 8.98913863073301269e+05 
Total_plasma_pressure_at_point_33________________________________________ (pres_plasma_thermal_total_profile33)_ 8.98550136973680696e+05 
Total_plasma_pressure_at_point_34________________________________________ (pres_plasma_thermal_total_profile34)_ 8.98175273974119918e+05 
Total_plasma_pressure_at_point_35________________________________________ (pres_plasma_thermal_total_profile35)_ 8.97789279051860562e+05 
Total_plasma_pressure_at_point_36________________________________________ (pres_plasma_thermal_total_profile36)_ 8.97392157333772164e+05 
Total_plasma_pressure_at_point_37________________________________________ (pres_plasma_thermal_total_profile37)_ 8.96983914096442517e+05 
Total_plasma_pressure_at_point_38________________________________________ (pres_plasma_thermal_total_profile38)_ 8.96564554766276618e+05 
Total_plasma_pressure_at_point_39________________________________________ (pres_plasma_thermal_total_profile39)_ 8.96134084919593995e+05 
Total_plasma_pressure_at_point_40________________________________________ (pres_plasma_thermal_total_profile40)_ 8.95692510282731615e+05 
Total_plasma_pressure_at_point_41________________________________________ (pres_plasma_thermal_total_profile41)_ 8.95239836732147727e+05 
Total_plasma_pressure_at_point_42________________________________________ (pres_plasma_thermal_total_profile42)_ 8.94776070294530364e+05 
Total_plasma_pressure_at_point_43________________________________________ (pres_plasma_thermal_total_profile43)_ 8.94301217146907118e+05 
