# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g73e73cf66" 
Date_of_run______________________________________________________________ (date)_________________________ "22/01/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "11:47" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "ST Regression" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/st_regression.IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________           -5 
# Numerics #
# PROCESS found a feasible solution #
Total_plasma_pressure_at_point_375_______________________________________ (pres_plasma_thermal_total_profile375)_ 2.06870731236602092e+05 
Total_plasma_pressure_at_point_376_______________________________________ (pres_plasma_thermal_total_profile376)_ 2.04050475397877686e+05 
Total_plasma_pressure_at_point_377_______________________________________ (pres_plasma_thermal_total_profile377)_ 2.01246748491042585e+05 
Total_plasma_pressure_at_point_378_______________________________________ (pres_plasma_thermal_total_profile378)_ 1.98459671260003990e+05 
Total_plasma_pressure_at_point_379_______________________________________ (pres_plasma_thermal_total_profile379)_ 1.95689363309639506e+05 
Total_plasma_pressure_at_point_380_______________________________________ (pres_plasma_thermal_total_profile380)_ 1.92935943075436575e+05 
Total_plasma_pressure_at_point_381_______________________________________ (pres_plasma_thermal_total_profile381)_ 1.90199527792327339e+05 
Total_plasma_pressure_at_point_382_______________________________________ (pres_plasma_thermal_total_profile382)_ 1.87480233462688921e+05 
Total_plasma_pressure_at_point_383_______________________________________ (pres_plasma_thermal_total_profile383)_ 1.84778174823475274e+05 
Total_plasma_pressure_at_point_384_______________________________________ (pres_plasma_thermal_total_profile384)_ 1.82093465312445362e+05 
Total_plasma_pressure_at_point_385_______________________________________ (pres_plasma_thermal_total_profile385)_ 1.79426217033452849e+05 
Total_plasma_pressure_at_point_386_______________________________________ (pres_plasma_thermal_total_profile386)_ 1.76776540720755002e+05 
Total_plasma_pressure_at_point_387_______________________________________ (pres_plasma_thermal_total_profile387)_ 1.74144545702304109e+05 
Total_plasma_pressure_at_point_388_______________________________________ (pres_plasma_thermal_total_profile388)_ 1.71530339861975139e+05 
Total_plasma_pressure_at_point_389_______________________________________ (pres_plasma_thermal_total_profile389)_ 1.68934029600686888e+05 
Total_plasma_pressure_at_point_390_______________________________________ (pres_plasma_thermal_total_profile390)_ 1.66355719796367601e+05 
Total_plasma_pressure_at_point_391_______________________________________ (pres_plasma_thermal_total_profile391)_ 1.63795513762714807e+05 
Total_plasma_pressure_at_point_392_______________________________________ (pres_plasma_thermal_total_profile392)_ 1.61253513206696720e+05 
Total_plasma_pressure_at_point_393_______________________________________ (pres_plasma_thermal_total_profile393)_ 1.58729818184739124e+05 
Total_plasma_pressure_at_point_394_______________________________________ (pres_plasma_thermal_total_profile394)_ 1.56224527057537751e+05 
Total_plasma_pressure_at_point_395_______________________________________ (pres_plasma_thermal_total_profile395)_ 1.53737736443434900e+05 
Total_plasma_pressure_at_point_396_______________________________________ (pres_plasma_thermal_total_profile396)_ 1.51269541170292447e+05 
Total_plasma_pressure_at_point_397_______________________________________ (pres_plasma_thermal_total_profile397)_ 1.48820034225792886e+05 
Total_plasma_pressure_at_point_398_______________________________________ (pres_plasma_thermal_total_profile398)_ 1.46389306706091971e+05 
Total_plasma_pressure_at_point_399_______________________________________ (pres_plasma_thermal_total_profile399)_ 1.43977447762747383e+05 
Total_plasma_pressure_at_point_400_______________________________________ (pres_plasma_thermal_total_profile400)_ 1.41584544547837169e+05 
Total_plasma_pressure_at_point_401_______________________________________ (pres_plasma_thermal_total_profile401)_ 1.39210682157182600e+05 
Total_plasma_pressure_at_point_402_______________________________________ (pres_plasma_thermal_total_profile402)_ 1.36855943571578828e+05 
Total_plasma_pressure_at_point_403_______________________________________ (pres_plasma_thermal_total_profile403)_ 1.34520409595937497e+05 
Total_plasma_pressure_at_point_404_______________________________________ (pres_plasma_thermal_total_profile404)_ 1.32204158796232950e+05 
Total_plasma_pressure_at_point_405_______________________________________ (pres_plasma_thermal_total_profile405)_ 1.29907267434142617e+05 
Total_plasma_pressure_at_point_406_______________________________________ (pres_plasma_thermal_total_profile406)_ 1.27629809399261838e+05 
Total_plasma_pressure_at_point_407_______________________________________ (pres_plasma_thermal_total_profile407)_ 1.25371856138767034e+05 
Total_plasma_pressure_at_point_408_______________________________________ (pres_plasma_thermal_total_profile408)_ 1.23133476584393764e+05 
Total_plasma_pressure_at_point_409_______________________________________ (pres_plasma_thermal_total_profile409)_ 1.20914737076588077e+05 
Total_plasma_pressure_at_point_410_______________________________________ (pres_plasma_thermal_total_profile410)_ 1.18715701285679112e+05 
Total_plasma_pressure_at_point_411_______________________________________ (pres_plasma_thermal_total_profile411)_ 1.16536430129913046e+05 
Total_plasma_pressure_at_point_412_______________________________________ (pres_plasma_thermal_total_profile412)_ 1.14376981690178131e+05 
Total_plasma_pressure_at_point_413_______________________________________ (pres_plasma_thermal_total_profile413)_ 1.12237411121240380e+05 
Total_plasma_pressure_at_point_414_______________________________________ (pres_plasma_thermal_total_profile414)_ 1.10117770559297554e+05 
Total_plasma_pressure_at_point_415_______________________________________ (pres_plasma_thermal_total_profile415)_ 1.08018109025648650e+05 
Total_plasma_pressure_at_point_416_______________________________________ (pres_plasma_thermal_total_profile416)_ 1.05938472326263058e+05 
Total_plasma_pressure_at_point_417_______________________________________ (pres_plasma_thermal_total_profile417)_ 1.03878902947022056e+05 
Total_plasma_pressure_at_point_418_______________________________________ (pres_plasma_thermal_total_profile418)_ 1.01839439944392216e+05 
Total_plasma_pressure_at_point_419_______________________________________ (pres_plasma_thermal_total_profile419)_ 9.98201188312773011e+04 
Total_plasma_pressure_at_point_420_______________________________________ (pres_plasma_thermal_total_profile420)_ 9.78209714577828126e+04 
Total_plasma_pressure_at_point_421_______________________________________ (pres_plasma_thermal_total_profile421)_ 9.58420258866139629e+04 
Total_plasma_pressure_at_point_422_______________________________________ (pres_plasma_thermal_total_profile422)_ 9.38833062628184125e+04 
Total_plasma_pressure_at_point_423_______________________________________ (pres_plasma_thermal_total_profile423)_ 9.19448326775720925e+04 
Total_plasma_pressure_at_point_424_______________________________________ (pres_plasma_thermal_total_profile424)_ 9.00266210256999766e+04 
Total_plasma_pressure_at_point_425_______________________________________ (pres_plasma_thermal_total_profile425)_ 8.81286828566190525e+04 
Total_plasma_pressure_at_point_426_______________________________________ (pres_plasma_thermal_total_profile426)_ 8.62510252183878620e+04 
Total_plasma_pressure_at_point_427_______________________________________ (pres_plasma_thermal_total_profile427)_ 8.43936504945555644e+04 
Total_plasma_pressure_at_point_428_______________________________________ (pres_plasma_thermal_total_profile428)_ 8.25565562335156137e+04 
Total_plasma_pressure_at_point_429_______________________________________ (pres_plasma_thermal_total_profile429)_ 8.07397349700969062e+04 
Total_plasma_pressure_at_point_430_______________________________________ (pres_plasma_thermal_total_profile430)_ 7.89431740391664061e+04 
Total_plasma_pressure_at_point_431_______________________________________ (pres_plasma_thermal_total_profile431)_ 7.71668553810837911e+04 
Total_plasma_pressure_at_point_432_______________________________________ (pres_plasma_thermal_total_profile432)_ 7.54107553389417590e+04 
Total_plasma_pressure_at_point_433_______________________________________ (pres_plasma_thermal_total_profile433)_ 7.36748444476614241e+04 
Total_plasma_pressure_at_point_434_______________________________________ (pres_plasma_thermal_total_profile434)_ 7.19590872152019583e+04 
Total_plasma_pressure_at_point_435_______________________________________ (pres_plasma_thermal_total_profile435)_ 7.02634418964094075e+04 
Total_plasma_pressure_at_point_436_______________________________________ (pres_plasma_thermal_total_profile436)_ 6.85878602603940817e+04 
Total_plasma_pressure_at_point_437_______________________________________ (pres_plasma_thermal_total_profile437)_ 6.69322873528345663e+04 
Total_plasma_pressure_at_point_438_______________________________________ (pres_plasma_thermal_total_profile438)_ 6.52966612553005980e+04 
Total_plasma_pressure_at_point_439_______________________________________ (pres_plasma_thermal_total_profile439)_ 6.36809128446503310e+04 
Total_plasma_pressure_at_point_440_______________________________________ (pres_plasma_thermal_total_profile440)_ 6.20849655568887392e+04 
Total_plasma_pressure_at_point_441_______________________________________ (pres_plasma_thermal_total_profile441)_ 6.05087351617211243e+04 
Total_plasma_pressure_at_point_442_______________________________________ (pres_plasma_thermal_total_profile442)_ 5.89521295566202461e+04 
Total_plasma_pressure_at_point_443_______________________________________ (pres_plasma_thermal_total_profile443)_ 5.74150485928567941e+04 
Total_plasma_pressure_at_point_444_______________________________________ (pres_plasma_thermal_total_profile444)_ 5.58973839510994876e+04 
Total_plasma_pressure_at_point_445_______________________________________ (pres_plasma_thermal_total_profile445)_ 5.43990190915753483e+04 
Total_plasma_pressure_at_point_446_______________________________________ (pres_plasma_thermal_total_profile446)_ 5.29198293144845375e+04 
Total_plasma_pressure_at_point_447_______________________________________ (pres_plasma_thermal_total_profile447)_ 5.14596819820859237e+04 
Total_plasma_pressure_at_point_448_______________________________________ (pres_plasma_thermal_total_profile448)_ 5.00184369773148501e+04 
Total_plasma_pressure_at_point_449_______________________________________ (pres_plasma_thermal_total_profile449)_ 4.85959475093707297e+04 
Total_plasma_pressure_at_point_450_______________________________________ (pres_plasma_thermal_total_profile450)_ 4.71920614318097068e+04 
Total_plasma_pressure_at_point_451_______________________________________ (pres_plasma_thermal_total_profile451)_ 4.58066233259859218e+04 
Total_plasma_pressure_at_point_452_______________________________________ (pres_plasma_thermal_total_profile452)_ 4.44394777448530804e+04 
Total_plasma_pressure_at_point_453_______________________________________ (pres_plasma_thermal_total_profile453)_ 4.30904742510432698e+04 
Total_plasma_pressure_at_point_454_______________________________________ (pres_plasma_thermal_total_profile454)_ 4.17594752999209450e+04 
Total_plasma_pressure_at_point_455_______________________________________ (pres_plasma_thermal_total_profile455)_ 4.04463687787086383e+04 
Total_plasma_pressure_at_point_456_______________________________________ (pres_plasma_thermal_total_profile456)_ 3.91510884779725384e+04 
Total_plasma_pressure_at_point_457_______________________________________ (pres_plasma_thermal_total_profile457)_ 3.78736487934991019e+04 
Total_plasma_pressure_at_point_458_______________________________________ (pres_plasma_thermal_total_profile458)_ 3.66142067549139319e+04 
Total_plasma_pressure_at_point_459_______________________________________ (pres_plasma_thermal_total_profile459)_ 3.53731816495411840e+04 
Total_plasma_pressure_at_point_460_______________________________________ (pres_plasma_thermal_total_profile460)_ 3.41515135806799808e+04 
Total_plasma_pressure_at_point_461_______________________________________ (pres_plasma_thermal_total_profile461)_ 3.29513381860792579e+04 
