# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g699eb8688" 
Ratio_of_ion_to_electron_volume-averaged_temperature_____________________ (f_temp_plasma_ion_electron)___ 9.49999999999999956e-01 IP 
Volume_averaged_ion_temperature_(⟨Tᵢ⟩)_(keV)_____________________________ (temp_plasma_ion_vol_avg_kev)__ 5.38957962517830858e+00 
Ion_temperature_on_axis_(Tᵢ₀)_(keV)______________________________________ (temp_plasma_ion_on_axis_kev)__ 1.18570751753922803e+01 OP 
Density_profile_factor_(αₙ)______________________________________________ (alphan)_______________________ 3.49999999999999978e-01 
Volume_averaged_electron_number_density_(⟨nₑ⟩)_(/m³)_____________________ (nd_plasma_electrons_vol_avg)__ 1.74450016593867407e+20 
Electron_number_density_on_axis_(nₑ₀)_(/m³)______________________________ (nd_plasma_electron_on_axis)___ 2.35507522401721025e+20 OP 
Line-averaged_electron_number_density_(ñₑ)_(/m³)_________________________ (nd_plasma_electron_line)______ 1.96692881131172987e+20 OP 
Total_ion_volume_averaged_number_density_(⟨nᵢ⟩)_(/m³)____________________ (nd_plasma_ions_total_vol_avg)_ 1.68571512402972705e+20 OP 
Fuel_ion_volume_averaged_number_density_(⟨n_fuel⟩)_(/m³)_________________ (nd_plasma_fuel_ions_vol_avg)__ 1.62757815223928553e+20 OP 
Total_impurity_volume_averaged_number_density_with_Z_>_2_(⟨nᵢₘₚ⟩)_(/m³)__ (nd_plasma_impurities_vol_avg)_ 1.74450016593867425e+15 OP 
Thermalised_alpha_volume_averaged_number_density_(⟨n_alpha⟩)_(/m³)_______ (nd_plasma_alphas_vol_avg)_____ 5.79693019975667098e+18 OP 
Thermalised_alpha_to_electron_number_density_ratio_(⟨n_alpha⟩/⟨nₑ⟩)______ (f_nd_alpha_electron)__________ 3.32297486291007610e-02 
Proton_volume_averaged_number_density_(⟨nₚ⟩)_(/m³)_______________________ (nd_plasma_protons_vol_avg)____ 1.50224791215490460e+16 OP 
Proton_to_electron_volume_averaged_number_density_ratio_(⟨nₚ⟩/⟨nₑ⟩)______ (f_nd_protium_electrons)_______ 0.00000000000000000e+00 OP 
Hot_beam_ion_volume_averaged_number_density_(⟨n_beam⟩)_(/m³)_____________ (nd_beam_ions)_________________ 0.00000000000000000e+00 OP 
Hot_beam_ion_to_electron_number_density_ratio_(⟨n_beam⟩/⟨nₑ⟩)____________ (f_nd_beam_electron)___________ 0.00000000000000000e+00 OP 
Pressure_profile_index_(αₚ)______________________________________________ (alphap)_______________________ 1.54999999999999982e+00 
Plasma_thermal_pressure_on_axis_(p₀)_(Pa)________________________________ (pres_plasma_thermal_on_axis)__ 9.03264455661109067e+05 OP 
Volume_averaged_plasma_thermal_pressure_(⟨p⟩)_(Pa)_______________________ (pres_plasma_thermal_vol_avg)__ 3.54221355161219253e+05 OP 
Total_plasma_pressure_at_point_0_________________________________________ (pres_plasma_thermal_total_profile0)_ 9.03264455661109183e+05 
Total_plasma_pressure_at_point_1_________________________________________ (pres_plasma_thermal_total_profile1)_ 9.03258855427644332e+05 
Total_plasma_pressure_at_point_2_________________________________________ (pres_plasma_thermal_total_profile2)_ 9.03242054801173043e+05 
Total_plasma_pressure_at_point_3_________________________________________ (pres_plasma_thermal_total_profile3)_ 9.03214054003467318e+05 
Total_plasma_pressure_at_point_4_________________________________________ (pres_plasma_thermal_total_profile4)_ 9.03174853404150344e+05 
Total_plasma_pressure_at_point_5_________________________________________ (pres_plasma_thermal_total_profile5)_ 9.03124453520704177e+05 
Total_plasma_pressure_at_point_6_________________________________________ (pres_plasma_thermal_total_profile6)_ 9.03062855018479633e+05 
Total_plasma_pressure_at_point_7_________________________________________ (pres_plasma_thermal_total_profile7)_ 9.02990058710707119e+05 
Total_plasma_pressure_at_point_8_________________________________________ (pres_plasma_thermal_total_profile8)_ 9.02906065558511298e+05 
Total_plasma_pressure_at_point_9_________________________________________ (pres_plasma_thermal_total_profile9)_ 9.02810876670930069e+05 
Total_plasma_pressure_at_point_10________________________________________ (pres_plasma_thermal_total_profile10)_ 9.02704493304931791e+05 
Total_plasma_pressure_at_point_11________________________________________ (pres_plasma_thermal_total_profile11)_ 9.02586916865440435e+05 
Total_plasma_pressure_at_point_12________________________________________ (pres_plasma_thermal_total_profile12)_ 9.02458148905359674e+05 
Total_plasma_pressure_at_point_13________________________________________ (pres_plasma_thermal_total_profile13)_ 9.02318191125600832e+05 
Total_plasma_pressure_at_point_14________________________________________ (pres_plasma_thermal_total_profile14)_ 9.02167045375113841e+05 
Total_plasma_pressure_at_point_15________________________________________ (pres_plasma_thermal_total_profile15)_ 9.02004713650921243e+05 
Total_plasma_pressure_at_point_16________________________________________ (pres_plasma_thermal_total_profile16)_ 9.01831198098152410e+05 
Total_plasma_pressure_at_point_17________________________________________ (pres_plasma_thermal_total_profile17)_ 9.01646501010084059e+05 
Total_plasma_pressure_at_point_18________________________________________ (pres_plasma_thermal_total_profile18)_ 9.01450624828180997e+05 
Total_plasma_pressure_at_point_19________________________________________ (pres_plasma_thermal_total_profile19)_ 9.01243572142139543e+05 
Total_plasma_pressure_at_point_20________________________________________ (pres_plasma_thermal_total_profile20)_ 9.01025345689934911e+05 
Total_plasma_pressure_at_point_21________________________________________ (pres_plasma_thermal_total_profile21)_ 9.00795948357871268e+05 
Total_plasma_pressure_at_point_22________________________________________ (pres_plasma_thermal_total_profile22)_ 9.00555383180632605e+05 
Total_plasma_pressure_at_point_23________________________________________ (pres_plasma_thermal_total_profile23)_ 9.00303653341338504e+05 
Total_plasma_pressure_at_point_24________________________________________ (pres_plasma_thermal_total_profile24)_ 9.00040762171601411e+05 
Total_plasma_pressure_at_point_25________________________________________ (pres_plasma_thermal_total_profile25)_ 8.99766713151587406e+05 
Total_plasma_pressure_at_point_26________________________________________ (pres_plasma_thermal_total_profile26)_ 8.99481509910077555e+05 
Total_plasma_pressure_at_point_27________________________________________ (pres_plasma_thermal_total_profile27)_ 8.99185156224536477e+05 
Total_plasma_pressure_at_point_28________________________________________ (pres_plasma_thermal_total_profile28)_ 8.98877656021178002e+05 
Total_plasma_pressure_at_point_29________________________________________ (pres_plasma_thermal_total_profile29)_ 8.98559013375037815e+05 
Total_plasma_pressure_at_point_30________________________________________ (pres_plasma_thermal_total_profile30)_ 8.98229232510047848e+05 
Total_plasma_pressure_at_point_31________________________________________ (pres_plasma_thermal_total_profile31)_ 8.97888317799111479e+05 
Total_plasma_pressure_at_point_32________________________________________ (pres_plasma_thermal_total_profile32)_ 8.97536273764183512e+05 
Total_plasma_pressure_at_point_33________________________________________ (pres_plasma_thermal_total_profile33)_ 8.97173105076353764e+05 
Total_plasma_pressure_at_point_34________________________________________ (pres_plasma_thermal_total_profile34)_ 8.96798816555930534e+05 
Total_plasma_pressure_at_point_35________________________________________ (pres_plasma_thermal_total_profile35)_ 8.96413413172527216e+05 
Total_plasma_pressure_at_point_36________________________________________ (pres_plasma_thermal_total_profile36)_ 8.96016900045156828e+05 
Total_plasma_pressure_at_point_37________________________________________ (pres_plasma_thermal_total_profile37)_ 8.95609282442320487e+05 
Total_plasma_pressure_at_point_38________________________________________ (pres_plasma_thermal_total_profile38)_ 8.95190565782107296e+05 
Total_plasma_pressure_at_point_39________________________________________ (pres_plasma_thermal_total_profile39)_ 8.94760755632291082e+05 
Total_plasma_pressure_at_point_40________________________________________ (pres_plasma_thermal_total_profile40)_ 8.94319857710433193e+05 
Total_plasma_pressure_at_point_41________________________________________ (pres_plasma_thermal_total_profile41)_ 8.93867877883986454e+05 
Total_plasma_pressure_at_point_42________________________________________ (pres_plasma_thermal_total_profile42)_ 8.93404822170402156e+05 
Total_plasma_pressure_at_point_43________________________________________ (pres_plasma_thermal_total_profile43)_ 8.92930696737242513e+05 
