# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+gae4518067" 
Date_of_run______________________________________________________________ (date)_________________________ "03/03/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "15:31" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "Generic large tokamak" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/large_tokamak_nof.IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            1 
# Numerics #
# PROCESS found a feasible solution #
Toroidal_field_in_plasma_at_point_347____________________________________ b_plasma_toroidal_profile347___ 5.56244626039292989e+00 
Toroidal_field_in_plasma_at_point_348____________________________________ b_plasma_toroidal_profile348___ 5.55832287547047343e+00 
Toroidal_field_in_plasma_at_point_349____________________________________ b_plasma_toroidal_profile349___ 5.55420559926642188e+00 
Toroidal_field_in_plasma_at_point_350____________________________________ b_plasma_toroidal_profile350___ 5.55009441821589178e+00 
Toroidal_field_in_plasma_at_point_351____________________________________ b_plasma_toroidal_profile351___ 5.54598931879413470e+00 
Toroidal_field_in_plasma_at_point_352____________________________________ b_plasma_toroidal_profile352___ 5.54189028751638535e+00 
Toroidal_field_in_plasma_at_point_353____________________________________ b_plasma_toroidal_profile353___ 5.53779731093771765e+00 
Toroidal_field_in_plasma_at_point_354____________________________________ b_plasma_toroidal_profile354___ 5.53371037565289292e+00 
Toroidal_field_in_plasma_at_point_355____________________________________ b_plasma_toroidal_profile355___ 5.52962946829621593e+00 
Toroidal_field_in_plasma_at_point_356____________________________________ b_plasma_toroidal_profile356___ 5.52555457554139196e+00 
Toroidal_field_in_plasma_at_point_357____________________________________ b_plasma_toroidal_profile357___ 5.52148568410137663e+00 
Toroidal_field_in_plasma_at_point_358____________________________________ b_plasma_toroidal_profile358___ 5.51742278072823389e+00 
Toroidal_field_in_plasma_at_point_359____________________________________ b_plasma_toroidal_profile359___ 5.51336585221299291e+00 
Toroidal_field_in_plasma_at_point_360____________________________________ b_plasma_toroidal_profile360___ 5.50931488538550340e+00 
Toroidal_field_in_plasma_at_point_361____________________________________ b_plasma_toroidal_profile361___ 5.50526986711429522e+00 
Toroidal_field_in_plasma_at_point_362____________________________________ b_plasma_toroidal_profile362___ 5.50123078430643364e+00 
Toroidal_field_in_plasma_at_point_363____________________________________ b_plasma_toroidal_profile363___ 5.49719762390738254e+00 
Toroidal_field_in_plasma_at_point_364____________________________________ b_plasma_toroidal_profile364___ 5.49317037290085697e+00 
Toroidal_field_in_plasma_at_point_365____________________________________ b_plasma_toroidal_profile365___ 5.48914901830868907e+00 
Toroidal_field_in_plasma_at_point_366____________________________________ b_plasma_toroidal_profile366___ 5.48513354719068680e+00 
Toroidal_field_in_plasma_at_point_367____________________________________ b_plasma_toroidal_profile367___ 5.48112394664449543e+00 
Toroidal_field_in_plasma_at_point_368____________________________________ b_plasma_toroidal_profile368___ 5.47712020380545628e+00 
Toroidal_field_in_plasma_at_point_369____________________________________ b_plasma_toroidal_profile369___ 5.47312230584647352e+00 
Toroidal_field_in_plasma_at_point_370____________________________________ b_plasma_toroidal_profile370___ 5.46913023997787651e+00 
Toroidal_field_in_plasma_at_point_371____________________________________ b_plasma_toroidal_profile371___ 5.46514399344728030e+00 
Toroidal_field_in_plasma_at_point_372____________________________________ b_plasma_toroidal_profile372___ 5.46116355353945337e+00 
Toroidal_field_in_plasma_at_point_373____________________________________ b_plasma_toroidal_profile373___ 5.45718890757617903e+00 
Toroidal_field_in_plasma_at_point_374____________________________________ b_plasma_toroidal_profile374___ 5.45322004291612306e+00 
Toroidal_field_in_plasma_at_point_375____________________________________ b_plasma_toroidal_profile375___ 5.44925694695470142e+00 
Toroidal_field_in_plasma_at_point_376____________________________________ b_plasma_toroidal_profile376___ 5.44529960712394256e+00 
Toroidal_field_in_plasma_at_point_377____________________________________ b_plasma_toroidal_profile377___ 5.44134801089235776e+00 
Toroidal_field_in_plasma_at_point_378____________________________________ b_plasma_toroidal_profile378___ 5.43740214576480696e+00 
Toroidal_field_in_plasma_at_point_379____________________________________ b_plasma_toroidal_profile379___ 5.43346199928236917e+00 
Toroidal_field_in_plasma_at_point_380____________________________________ b_plasma_toroidal_profile380___ 5.42952755902220829e+00 
Toroidal_field_in_plasma_at_point_381____________________________________ b_plasma_toroidal_profile381___ 5.42559881259744525e+00 
Toroidal_field_in_plasma_at_point_382____________________________________ b_plasma_toroidal_profile382___ 5.42167574765702831e+00 
Toroidal_field_in_plasma_at_point_383____________________________________ b_plasma_toroidal_profile383___ 5.41775835188559984e+00 
Toroidal_field_in_plasma_at_point_384____________________________________ b_plasma_toroidal_profile384___ 5.41384661300337200e+00 
Toroidal_field_in_plasma_at_point_385____________________________________ b_plasma_toroidal_profile385___ 5.40994051876599524e+00 
Toroidal_field_in_plasma_at_point_386____________________________________ b_plasma_toroidal_profile386___ 5.40604005696443402e+00 
Toroidal_field_in_plasma_at_point_387____________________________________ b_plasma_toroidal_profile387___ 5.40214521542483350e+00 
Toroidal_field_in_plasma_at_point_388____________________________________ b_plasma_toroidal_profile388___ 5.39825598200840151e+00 
Toroidal_field_in_plasma_at_point_389____________________________________ b_plasma_toroidal_profile389___ 5.39437234461127257e+00 
Toroidal_field_in_plasma_at_point_390____________________________________ b_plasma_toroidal_profile390___ 5.39049429116439160e+00 
Toroidal_field_in_plasma_at_point_391____________________________________ b_plasma_toroidal_profile391___ 5.38662180963338333e+00 
Toroidal_field_in_plasma_at_point_392____________________________________ b_plasma_toroidal_profile392___ 5.38275488801842705e+00 
Toroidal_field_in_plasma_at_point_393____________________________________ b_plasma_toroidal_profile393___ 5.37889351435413854e+00 
Toroidal_field_in_plasma_at_point_394____________________________________ b_plasma_toroidal_profile394___ 5.37503767670944033e+00 
Toroidal_field_in_plasma_at_point_395____________________________________ b_plasma_toroidal_profile395___ 5.37118736318744183e+00 
Toroidal_field_in_plasma_at_point_396____________________________________ b_plasma_toroidal_profile396___ 5.36734256192531856e+00 
Toroidal_field_in_plasma_at_point_397____________________________________ b_plasma_toroidal_profile397___ 5.36350326109418418e+00 
Toroidal_field_in_plasma_at_point_398____________________________________ b_plasma_toroidal_profile398___ 5.35966944889897778e+00 
Toroidal_field_in_plasma_at_point_399____________________________________ b_plasma_toroidal_profile399___ 5.35584111357833503e+00 
Toroidal_field_in_plasma_at_point_400____________________________________ b_plasma_toroidal_profile400___ 5.35201824340447452e+00 
Toroidal_field_in_plasma_at_point_401____________________________________ b_plasma_toroidal_profile401___ 5.34820082668307339e+00 
Toroidal_field_in_plasma_at_point_402____________________________________ b_plasma_toroidal_profile402___ 5.34438885175315015e+00 
Toroidal_field_in_plasma_at_point_403____________________________________ b_plasma_toroidal_profile403___ 5.34058230698694469e+00 
Toroidal_field_in_plasma_at_point_404____________________________________ b_plasma_toroidal_profile404___ 5.33678118078980024e+00 
Toroidal_field_in_plasma_at_point_405____________________________________ b_plasma_toroidal_profile405___ 5.33298546160004960e+00 
Toroidal_field_in_plasma_at_point_406____________________________________ b_plasma_toroidal_profile406___ 5.32919513788889088e+00 
Toroidal_field_in_plasma_at_point_407____________________________________ b_plasma_toroidal_profile407___ 5.32541019816027639e+00 
Toroidal_field_in_plasma_at_point_408____________________________________ b_plasma_toroidal_profile408___ 5.32163063095079458e+00 
Toroidal_field_in_plasma_at_point_409____________________________________ b_plasma_toroidal_profile409___ 5.31785642482955279e+00 
Toroidal_field_in_plasma_at_point_410____________________________________ b_plasma_toroidal_profile410___ 5.31408756839806440e+00 
Toroidal_field_in_plasma_at_point_411____________________________________ b_plasma_toroidal_profile411___ 5.31032405029013432e+00 
Toroidal_field_in_plasma_at_point_412____________________________________ b_plasma_toroidal_profile412___ 5.30656585917174084e+00 
Toroidal_field_in_plasma_at_point_413____________________________________ b_plasma_toroidal_profile413___ 5.30281298374092547e+00 
Toroidal_field_in_plasma_at_point_414____________________________________ b_plasma_toroidal_profile414___ 5.29906541272768106e+00 
Toroidal_field_in_plasma_at_point_415____________________________________ b_plasma_toroidal_profile415___ 5.29532313489383366e+00 
Toroidal_field_in_plasma_at_point_416____________________________________ b_plasma_toroidal_profile416___ 5.29158613903293507e+00 
Toroidal_field_in_plasma_at_point_417____________________________________ b_plasma_toroidal_profile417___ 5.28785441397014733e+00 
Toroidal_field_in_plasma_at_point_418____________________________________ b_plasma_toroidal_profile418___ 5.28412794856213441e+00 
Toroidal_field_in_plasma_at_point_419____________________________________ b_plasma_toroidal_profile419___ 5.28040673169695030e+00 
Toroidal_field_in_plasma_at_point_420____________________________________ b_plasma_toroidal_profile420___ 5.27669075229392615e+00 
Toroidal_field_in_plasma_at_point_421____________________________________ b_plasma_toroidal_profile421___ 5.27297999930356465e+00 
Toroidal_field_in_plasma_at_point_422____________________________________ b_plasma_toroidal_profile422___ 5.26927446170742719e+00 
Toroidal_field_in_plasma_at_point_423____________________________________ b_plasma_toroidal_profile423___ 5.26557412851802642e+00 
Toroidal_field_in_plasma_at_point_424____________________________________ b_plasma_toroidal_profile424___ 5.26187898877871607e+00 
Toroidal_field_in_plasma_at_point_425____________________________________ b_plasma_toroidal_profile425___ 5.25818903156358353e+00 
Toroidal_field_in_plasma_at_point_426____________________________________ b_plasma_toroidal_profile426___ 5.25450424597734411e+00 
Toroidal_field_in_plasma_at_point_427____________________________________ b_plasma_toroidal_profile427___ 5.25082462115523096e+00 
Toroidal_field_in_plasma_at_point_428____________________________________ b_plasma_toroidal_profile428___ 5.24715014626289022e+00 
Toroidal_field_in_plasma_at_point_429____________________________________ b_plasma_toroidal_profile429___ 5.24348081049627268e+00 
Toroidal_field_in_plasma_at_point_430____________________________________ b_plasma_toroidal_profile430___ 5.23981660308152986e+00 
Toroidal_field_in_plasma_at_point_431____________________________________ b_plasma_toroidal_profile431___ 5.23615751327490919e+00 
Toroidal_field_in_plasma_at_point_432____________________________________ b_plasma_toroidal_profile432___ 5.23250353036264482e+00 
Toroidal_field_in_plasma_at_point_433____________________________________ b_plasma_toroidal_profile433___ 5.22885464366085717e+00 
Toroidal_field_in_plasma_at_point_434____________________________________ b_plasma_toroidal_profile434___ 5.22521084251544909e+00 
Toroidal_field_in_plasma_at_point_435____________________________________ b_plasma_toroidal_profile435___ 5.22157211630199836e+00 
Toroidal_field_in_plasma_at_point_436____________________________________ b_plasma_toroidal_profile436___ 5.21793845442565729e+00 
Toroidal_field_in_plasma_at_point_437____________________________________ b_plasma_toroidal_profile437___ 5.21430984632104977e+00 
Toroidal_field_in_plasma_at_point_438____________________________________ b_plasma_toroidal_profile438___ 5.21068628145216728e+00 
Toroidal_field_in_plasma_at_point_439____________________________________ b_plasma_toroidal_profile439___ 5.20706774931227034e+00 
Toroidal_field_in_plasma_at_point_440____________________________________ b_plasma_toroidal_profile440___ 5.20345423942378105e+00 
Toroidal_field_in_plasma_at_point_441____________________________________ b_plasma_toroidal_profile441___ 5.19984574133818978e+00 
Toroidal_field_in_plasma_at_point_442____________________________________ b_plasma_toroidal_profile442___ 5.19624224463594597e+00 
Toroidal_field_in_plasma_at_point_443____________________________________ b_plasma_toroidal_profile443___ 5.19264373892636399e+00 
Toroidal_field_in_plasma_at_point_444____________________________________ b_plasma_toroidal_profile444___ 5.18905021384752185e+00 
