# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g0c2c6b127" 
Date_of_run______________________________________________________________ (date)_________________________ "16/04/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "09:10" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "EU-DEMO LAR 2023 baseline" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/low_aspect_ratio_DEMO.IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________          -14 
# Numerics #
# PROCESS found a feasible solution #
Electron-alpha_thermal_Coulomb_log_at_point_287__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile287)_ 1.79124207186230784e+01 
Electron-alpha_thermal_Coulomb_log_at_point_288__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile288)_ 1.79088876247808813e+01 
Electron-alpha_thermal_Coulomb_log_at_point_289__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile289)_ 1.79053327738478529e+01 
Electron-alpha_thermal_Coulomb_log_at_point_290__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile290)_ 1.79017560350139320e+01 
Electron-alpha_thermal_Coulomb_log_at_point_291__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile291)_ 1.78981572764802337e+01 
Electron-alpha_thermal_Coulomb_log_at_point_292__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile292)_ 1.78945363654587268e+01 
Electron-alpha_thermal_Coulomb_log_at_point_293__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile293)_ 1.78908931681723544e+01 
Electron-alpha_thermal_Coulomb_log_at_point_294__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile294)_ 1.78872275498554885e+01 
Electron-alpha_thermal_Coulomb_log_at_point_295__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile295)_ 1.78835393747548750e+01 
Electron-alpha_thermal_Coulomb_log_at_point_296__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile296)_ 1.78798285061309628e+01 
Electron-alpha_thermal_Coulomb_log_at_point_297__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile297)_ 1.78760948062597187e+01 
Electron-alpha_thermal_Coulomb_log_at_point_298__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile298)_ 1.78723381364349621e+01 
Electron-alpha_thermal_Coulomb_log_at_point_299__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile299)_ 1.78685583569711710e+01 
Electron-alpha_thermal_Coulomb_log_at_point_300__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile300)_ 1.78647553272068436e+01 
Electron-alpha_thermal_Coulomb_log_at_point_301__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile301)_ 1.78609289055084517e+01 
Electron-alpha_thermal_Coulomb_log_at_point_302__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile302)_ 1.78570789492749640e+01 
Electron-alpha_thermal_Coulomb_log_at_point_303__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile303)_ 1.78532053149430254e+01 
Electron-alpha_thermal_Coulomb_log_at_point_304__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile304)_ 1.78493078579927342e+01 
Electron-alpha_thermal_Coulomb_log_at_point_305__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile305)_ 1.78453864329542427e+01 
Electron-alpha_thermal_Coulomb_log_at_point_306__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile306)_ 1.78414408934149051e+01 
Electron-alpha_thermal_Coulomb_log_at_point_307__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile307)_ 1.78374710920273394e+01 
Electron-alpha_thermal_Coulomb_log_at_point_308__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile308)_ 1.78334768805182406e+01 
Electron-alpha_thermal_Coulomb_log_at_point_309__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile309)_ 1.78294581096979989e+01 
Electron-alpha_thermal_Coulomb_log_at_point_310__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile310)_ 1.78254146294712257e+01 
Electron-alpha_thermal_Coulomb_log_at_point_311__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile311)_ 1.78213462888482468e+01 
Electron-alpha_thermal_Coulomb_log_at_point_312__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile312)_ 1.78172529359574838e+01 
Electron-alpha_thermal_Coulomb_log_at_point_313__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile313)_ 1.78131344180589117e+01 
Electron-alpha_thermal_Coulomb_log_at_point_314__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile314)_ 1.78089905815585503e+01 
Electron-alpha_thermal_Coulomb_log_at_point_315__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile315)_ 1.78048212720240997e+01 
Electron-alpha_thermal_Coulomb_log_at_point_316__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile316)_ 1.78006263342017164e+01 
Electron-alpha_thermal_Coulomb_log_at_point_317__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile317)_ 1.77964056120340324e+01 
Electron-alpha_thermal_Coulomb_log_at_point_318__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile318)_ 1.77921589486794645e+01 
Electron-alpha_thermal_Coulomb_log_at_point_319__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile319)_ 1.77878861865328624e+01 
Electron-alpha_thermal_Coulomb_log_at_point_320__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile320)_ 1.77835871672475534e+01 
Electron-alpha_thermal_Coulomb_log_at_point_321__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile321)_ 1.77792617317588899e+01 
Electron-alpha_thermal_Coulomb_log_at_point_322__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile322)_ 1.77749097203093562e+01 
Electron-alpha_thermal_Coulomb_log_at_point_323__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile323)_ 1.77705309724752354e+01 
Electron-alpha_thermal_Coulomb_log_at_point_324__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile324)_ 1.77661253271950486e+01 
Electron-alpha_thermal_Coulomb_log_at_point_325__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile325)_ 1.77616926227997354e+01 
Electron-alpha_thermal_Coulomb_log_at_point_326__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile326)_ 1.77572326970447101e+01 
Electron-alpha_thermal_Coulomb_log_at_point_327__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile327)_ 1.77527453871438468e+01 
Electron-alpha_thermal_Coulomb_log_at_point_328__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile328)_ 1.77482305298055465e+01 
Electron-alpha_thermal_Coulomb_log_at_point_329__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile329)_ 1.77436879612709326e+01 
Electron-alpha_thermal_Coulomb_log_at_point_330__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile330)_ 1.77391175173542557e+01 
Electron-alpha_thermal_Coulomb_log_at_point_331__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile331)_ 1.77345190334857037e+01 
Electron-alpha_thermal_Coulomb_log_at_point_332__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile332)_ 1.77298923447566246e+01 
Electron-alpha_thermal_Coulomb_log_at_point_333__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile333)_ 1.77252372859673528e+01 
Electron-alpha_thermal_Coulomb_log_at_point_334__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile334)_ 1.77205536916777007e+01 
Electron-alpha_thermal_Coulomb_log_at_point_335__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile335)_ 1.77158413962603198e+01 
Electron-alpha_thermal_Coulomb_log_at_point_336__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile336)_ 1.77111002339569765e+01 
Electron-alpha_thermal_Coulomb_log_at_point_337__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile337)_ 1.77063300389379457e+01 
Electron-alpha_thermal_Coulomb_log_at_point_338__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile338)_ 1.77015306453646417e+01 
Electron-alpha_thermal_Coulomb_log_at_point_339__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile339)_ 1.76967018874556423e+01 
Electron-alpha_thermal_Coulomb_log_at_point_340__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile340)_ 1.76918435995562824e+01 
Electron-alpha_thermal_Coulomb_log_at_point_341__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile341)_ 1.76869556162119395e+01 
Electron-alpha_thermal_Coulomb_log_at_point_342__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile342)_ 1.76820377722452626e+01 
Electron-alpha_thermal_Coulomb_log_at_point_343__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile343)_ 1.76770899028374551e+01 
Electron-alpha_thermal_Coulomb_log_at_point_344__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile344)_ 1.76721118436138447e+01 
Electron-alpha_thermal_Coulomb_log_at_point_345__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile345)_ 1.76671034307339312e+01 
Electron-alpha_thermal_Coulomb_log_at_point_346__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile346)_ 1.76620645009861015e+01 
Electron-alpha_thermal_Coulomb_log_at_point_347__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile347)_ 1.76569948918873507e+01 
Electron-alpha_thermal_Coulomb_log_at_point_348__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile348)_ 1.76518944417880128e+01 
Electron-alpha_thermal_Coulomb_log_at_point_349__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile349)_ 1.76467629899819975e+01 
Electron-alpha_thermal_Coulomb_log_at_point_350__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile350)_ 1.76416003768226446e+01 
Electron-alpha_thermal_Coulomb_log_at_point_351__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile351)_ 1.76364064438444430e+01 
Electron-alpha_thermal_Coulomb_log_at_point_352__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile352)_ 1.76311810338910568e+01 
Electron-alpha_thermal_Coulomb_log_at_point_353__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile353)_ 1.76259239912497421e+01 
Electron-alpha_thermal_Coulomb_log_at_point_354__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile354)_ 1.76206351617926096e+01 
Electron-alpha_thermal_Coulomb_log_at_point_355__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile355)_ 1.76153143931250931e+01 
Electron-alpha_thermal_Coulomb_log_at_point_356__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile356)_ 1.76099615347417213e+01 
Electron-alpha_thermal_Coulomb_log_at_point_357__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile357)_ 1.76045764381899268e+01 
Electron-alpha_thermal_Coulomb_log_at_point_358__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile358)_ 1.75991589572419223e+01 
Electron-alpha_thermal_Coulomb_log_at_point_359__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile359)_ 1.75937089480751965e+01 
Electron-alpha_thermal_Coulomb_log_at_point_360__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile360)_ 1.75882262694621545e+01 
Electron-alpha_thermal_Coulomb_log_at_point_361__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile361)_ 1.75827107829690235e+01 
Electron-alpha_thermal_Coulomb_log_at_point_362__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile362)_ 1.75771623531648196e+01 
Electron-alpha_thermal_Coulomb_log_at_point_363__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile363)_ 1.75715808478406750e+01 
Electron-alpha_thermal_Coulomb_log_at_point_364__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile364)_ 1.75659661382400216e+01 
Electron-alpha_thermal_Coulomb_log_at_point_365__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile365)_ 1.75603180993002539e+01 
Electron-alpha_thermal_Coulomb_log_at_point_366__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile366)_ 1.75546366099064102e+01 
Electron-alpha_thermal_Coulomb_log_at_point_367__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile367)_ 1.75489215531572995e+01 
Electron-alpha_thermal_Coulomb_log_at_point_368__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile368)_ 1.75431728166449759e+01 
Electron-alpha_thermal_Coulomb_log_at_point_369__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile369)_ 1.75373902927479719e+01 
Electron-alpha_thermal_Coulomb_log_at_point_370__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile370)_ 1.75315738789390636e+01 
Electron-alpha_thermal_Coulomb_log_at_point_371__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile371)_ 1.75257234781082758e+01 
Electron-alpha_thermal_Coulomb_log_at_point_372__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile372)_ 1.75198389989018608e+01 
Electron-alpha_thermal_Coulomb_log_at_point_373__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile373)_ 1.75139203560781276e+01 
Electron-alpha_thermal_Coulomb_log_at_point_374__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile374)_ 1.75079674708808142e+01 
Electron-alpha_thermal_Coulomb_log_at_point_375__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile375)_ 1.75019802714309733e+01 
Electron-alpha_thermal_Coulomb_log_at_point_376__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile376)_ 1.74959586931383200e+01 
Electron-alpha_thermal_Coulomb_log_at_point_377__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile377)_ 1.74899026791329462e+01 
Electron-alpha_thermal_Coulomb_log_at_point_378__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile378)_ 1.74838121807184237e+01 
Electron-alpha_thermal_Coulomb_log_at_point_379__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile379)_ 1.74776871578474555e+01 
Electron-alpha_thermal_Coulomb_log_at_point_380__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile380)_ 1.74715275796211991e+01 
Electron-alpha_thermal_Coulomb_log_at_point_381__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile381)_ 1.74653334248132666e+01 
Electron-alpha_thermal_Coulomb_log_at_point_382__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile382)_ 1.74591046824200298e+01 
Electron-alpha_thermal_Coulomb_log_at_point_383__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile383)_ 1.74528413522381847e+01 
Electron-alpha_thermal_Coulomb_log_at_point_384__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile384)_ 1.74465434454712742e+01 
Electron-alpha_thermal_Coulomb_log_at_point_385__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile385)_ 1.74402109853664413e+01 
Electron-alpha_thermal_Coulomb_log_at_point_386__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile386)_ 1.74338440078831454e+01 
Electron-alpha_thermal_Coulomb_log_at_point_387__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile387)_ 1.74274425623952887e+01 
Electron-alpha_thermal_Coulomb_log_at_point_388__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile388)_ 1.74210067124287953e+01 
Electron-alpha_thermal_Coulomb_log_at_point_389__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile389)_ 1.74145365364361240e+01 
Electron-alpha_thermal_Coulomb_log_at_point_390__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile390)_ 1.74080321286099320e+01 
Electron-alpha_thermal_Coulomb_log_at_point_391__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile391)_ 1.74014935997379183e+01 
Electron-alpha_thermal_Coulomb_log_at_point_392__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile392)_ 1.73949210781007686e+01 
Electron-alpha_thermal_Coulomb_log_at_point_393__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile393)_ 1.73883147104158802e+01 
Electron-alpha_thermal_Coulomb_log_at_point_394__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile394)_ 1.73816746628289884e+01 
Electron-alpha_thermal_Coulomb_log_at_point_395__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile395)_ 1.73750011219563909e+01 
Electron-alpha_thermal_Coulomb_log_at_point_396__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile396)_ 1.73682942959805686e+01 
Electron-alpha_thermal_Coulomb_log_at_point_397__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile397)_ 1.73615544158019190e+01 
Electron-alpha_thermal_Coulomb_log_at_point_398__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile398)_ 1.73547817362498158e+01 
Electron-alpha_thermal_Coulomb_log_at_point_399__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile399)_ 1.73479765373561428e+01 
Electron-alpha_thermal_Coulomb_log_at_point_400__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile400)_ 1.73411391256948058e+01 
Electron-alpha_thermal_Coulomb_log_at_point_401__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile401)_ 1.73342698357908773e+01 
Electron-alpha_thermal_Coulomb_log_at_point_402__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile402)_ 1.73273690316032578e+01 
Electron-alpha_thermal_Coulomb_log_at_point_403__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile403)_ 1.73204371080849491e+01 
Electron-alpha_thermal_Coulomb_log_at_point_404__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile404)_ 1.73134744928253141e+01 
Electron-alpha_thermal_Coulomb_log_at_point_405__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile405)_ 1.73064816477792895e+01 
Electron-alpha_thermal_Coulomb_log_at_point_406__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile406)_ 1.72994590710879983e+01 
Electron-alpha_thermal_Coulomb_log_at_point_407__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile407)_ 1.72924072989967001e+01 
Electron-alpha_thermal_Coulomb_log_at_point_408__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile408)_ 1.72853269078752838e+01 
Electron-alpha_thermal_Coulomb_log_at_point_409__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile409)_ 1.72782185163476854e+01 
Electron-alpha_thermal_Coulomb_log_at_point_410__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile410)_ 1.72710827875365531e+01 
Electron-alpha_thermal_Coulomb_log_at_point_411__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile411)_ 1.72639204314301828e+01 
Electron-alpha_thermal_Coulomb_log_at_point_412__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile412)_ 1.72567322073793399e+01 
Electron-alpha_thermal_Coulomb_log_at_point_413__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile413)_ 1.72495189267316285e+01 
Electron-alpha_thermal_Coulomb_log_at_point_414__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile414)_ 1.72422814556124244e+01 
Electron-alpha_thermal_Coulomb_log_at_point_415__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile415)_ 1.72350207178614525e+01 
Electron-alpha_thermal_Coulomb_log_at_point_416__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile416)_ 1.72277376981349768e+01 
Electron-alpha_thermal_Coulomb_log_at_point_417__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile417)_ 1.72204334451846144e+01 
Electron-alpha_thermal_Coulomb_log_at_point_418__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile418)_ 1.72131090753243505e+01 
Electron-alpha_thermal_Coulomb_log_at_point_419__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile419)_ 1.72057657760984171e+01 
Electron-alpha_thermal_Coulomb_log_at_point_420__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile420)_ 1.71984048101639324e+01 
Electron-alpha_thermal_Coulomb_log_at_point_421__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile421)_ 1.71910275194033915e+01 
Electron-alpha_thermal_Coulomb_log_at_point_422__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile422)_ 1.71836353292831348e+01 
Electron-alpha_thermal_Coulomb_log_at_point_423__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile423)_ 1.71762297534760613e+01 
Electron-alpha_thermal_Coulomb_log_at_point_424__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile424)_ 1.71688123987680115e+01 
Electron-alpha_thermal_Coulomb_log_at_point_425__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile425)_ 1.71613849702696548e+01 
Electron-alpha_thermal_Coulomb_log_at_point_426__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile426)_ 1.71539492769576398e+01 
Electron-alpha_thermal_Coulomb_log_at_point_427__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile427)_ 1.71465072375714627e+01 
Electron-alpha_thermal_Coulomb_log_at_point_428__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile428)_ 1.71390608868953969e+01 
Electron-alpha_thermal_Coulomb_log_at_point_429__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile429)_ 1.71316123824581332e+01 
Electron-alpha_thermal_Coulomb_log_at_point_430__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile430)_ 1.71241640116865987e+01 
Electron-alpha_thermal_Coulomb_log_at_point_431__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile431)_ 1.71167181995550486e+01 
Electron-alpha_thermal_Coulomb_log_at_point_432__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile432)_ 1.71092775167753679e+01 
Electron-alpha_thermal_Coulomb_log_at_point_433__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile433)_ 1.71018446885808473e+01 
Electron-alpha_thermal_Coulomb_log_at_point_434__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile434)_ 1.70944226041628404e+01 
Electron-alpha_thermal_Coulomb_log_at_point_435__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile435)_ 1.70870143268276138e+01 
Electron-alpha_thermal_Coulomb_log_at_point_436__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile436)_ 1.70796231049510681e+01 
Electron-alpha_thermal_Coulomb_log_at_point_437__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile437)_ 1.70722523838206151e+01 
Electron-alpha_thermal_Coulomb_log_at_point_438__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile438)_ 1.70649058184675155e+01 
Electron-alpha_thermal_Coulomb_log_at_point_439__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile439)_ 1.70575872876097563e+01 
Electron-alpha_thermal_Coulomb_log_at_point_440__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile440)_ 1.70503009088466833e+01 
Electron-alpha_thermal_Coulomb_log_at_point_441__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile441)_ 1.70430510552706913e+01 
Electron-alpha_thermal_Coulomb_log_at_point_442__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile442)_ 1.70358423736924394e+01 
Electron-alpha_thermal_Coulomb_log_at_point_443__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile443)_ 1.70286798047135726e+01 
Electron-alpha_thermal_Coulomb_log_at_point_444__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile444)_ 1.70215686049275980e+01 
Electron-alpha_thermal_Coulomb_log_at_point_445__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile445)_ 1.70145143715884295e+01 
Electron-alpha_thermal_Coulomb_log_at_point_446__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile446)_ 1.70075230701593441e+01 
Electron-alpha_thermal_Coulomb_log_at_point_447__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile447)_ 1.70006010652497004e+01 
Electron-alpha_thermal_Coulomb_log_at_point_448__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile448)_ 1.69937551555667739e+01 
Electron-alpha_thermal_Coulomb_log_at_point_449__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile449)_ 1.69869926136663310e+01 
Electron-alpha_thermal_Coulomb_log_at_point_450__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile450)_ 1.69803212314901195e+01 
Electron-alpha_thermal_Coulomb_log_at_point_451__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile451)_ 1.69737493729501416e+01 
Electron-alpha_thermal_Coulomb_log_at_point_452__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile452)_ 1.69672860351822372e+01 
Electron-alpha_thermal_Coulomb_log_at_point_453__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile453)_ 1.69609409205882038e+01 
Electron-alpha_thermal_Coulomb_log_at_point_454__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile454)_ 1.69547245224688652e+01 
Electron-alpha_thermal_Coulomb_log_at_point_455__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile455)_ 1.69486482280122992e+01 
Electron-alpha_thermal_Coulomb_log_at_point_456__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile456)_ 1.69427244437791167e+01 
Electron-alpha_thermal_Coulomb_log_at_point_457__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile457)_ 1.69369667508397299e+01 
Electron-alpha_thermal_Coulomb_log_at_point_458__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile458)_ 1.69313900997364826e+01 
Electron-alpha_thermal_Coulomb_log_at_point_459__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile459)_ 1.69260110600868359e+01 
Electron-alpha_thermal_Coulomb_log_at_point_460__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile460)_ 1.69208481470178747e+01 
Electron-alpha_thermal_Coulomb_log_at_point_461__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile461)_ 1.69159222587650220e+01 
Electron-alpha_thermal_Coulomb_log_at_point_462__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile462)_ 1.69112572806331691e+01 
Electron-alpha_thermal_Coulomb_log_at_point_463__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile463)_ 1.69068809482508691e+01 
Electron-alpha_thermal_Coulomb_log_at_point_464__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile464)_ 1.69028261356617975e+01 
Electron-alpha_thermal_Coulomb_log_at_point_465__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile465)_ 1.68991328848381031e+01 
Electron-alpha_thermal_Coulomb_log_at_point_466__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile466)_ 1.68958518406070795e+01 
Electron-alpha_thermal_Coulomb_log_at_point_467__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile467)_ 1.68930506707567396e+01 
Electron-alpha_thermal_Coulomb_log_at_point_468__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile468)_ 1.68908279971783379e+01 
Electron-alpha_thermal_Coulomb_log_at_point_469__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile469)_ 1.68893526162388525e+01 
Electron-alpha_thermal_Coulomb_log_at_point_470__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile470)_ 1.68891040447016714e+01 
Electron-alpha_thermal_Coulomb_log_at_point_471__________________________ (plasma_coulomb_log_electron_alpha_thermal_profile471)_ 1.68631322834330248e+01 
