# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g6a094a90d" 
Date_of_run______________________________________________________________ (date)_________________________ "17/07/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "15:49" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________      "SQuID" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/stellarator_helias.IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            6 
# Numerics #
Error_flag_______________________________________________________________ (ifail)________________________            2 
# PROCESS COULD NOT FIND A FEASIBLE SOLUTION #
Number_of_iteration_variables____________________________________________ (nvar)_________________________            8 
Number_of_constraints_(total)____________________________________________ (neqns+nineqns)________________           14 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            6 
Objective_function_name__________________________________________________ (objf_name)____________________ "Cost of electricity" 
Total_plasma_electron_pressure_at_point_372______________________________ (pres_plasma_electron_profile372)_ 1.34568258154851646e+05 
Total_plasma_electron_pressure_at_point_373______________________________ (pres_plasma_electron_profile373)_ 1.33178608093826449e+05 
Total_plasma_electron_pressure_at_point_374______________________________ (pres_plasma_electron_profile374)_ 1.31790374433768884e+05 
Total_plasma_electron_pressure_at_point_375______________________________ (pres_plasma_electron_profile375)_ 1.30403614337847437e+05 
Total_plasma_electron_pressure_at_point_376______________________________ (pres_plasma_electron_profile376)_ 1.29018385490652508e+05 
Total_plasma_electron_pressure_at_point_377______________________________ (pres_plasma_electron_profile377)_ 1.27634746106776525e+05 
Total_plasma_electron_pressure_at_point_378______________________________ (pres_plasma_electron_profile378)_ 1.26252754939622057e+05 
Total_plasma_electron_pressure_at_point_379______________________________ (pres_plasma_electron_profile379)_ 1.24872471290445144e+05 
Total_plasma_electron_pressure_at_point_380______________________________ (pres_plasma_electron_profile380)_ 1.23493955017642336e+05 
Total_plasma_electron_pressure_at_point_381______________________________ (pres_plasma_electron_profile381)_ 1.22117266546290717e+05 
Total_plasma_electron_pressure_at_point_382______________________________ (pres_plasma_electron_profile382)_ 1.20742466877949948e+05 
Total_plasma_electron_pressure_at_point_383______________________________ (pres_plasma_electron_profile383)_ 1.19369617600734549e+05 
Total_plasma_electron_pressure_at_point_384______________________________ (pres_plasma_electron_profile384)_ 1.17998780899669058e+05 
Total_plasma_electron_pressure_at_point_385______________________________ (pres_plasma_electron_profile385)_ 1.16630019567333598e+05 
Total_plasma_electron_pressure_at_point_386______________________________ (pres_plasma_electron_profile386)_ 1.15263397014812712e+05 
Total_plasma_electron_pressure_at_point_387______________________________ (pres_plasma_electron_profile387)_ 1.13898977282958687e+05 
Total_plasma_electron_pressure_at_point_388______________________________ (pres_plasma_electron_profile388)_ 1.12536825053980108e+05 
Total_plasma_electron_pressure_at_point_389______________________________ (pres_plasma_electron_profile389)_ 1.11177005663369957e+05 
Total_plasma_electron_pressure_at_point_390______________________________ (pres_plasma_electron_profile390)_ 1.09819585112184897e+05 
Total_plasma_electron_pressure_at_point_391______________________________ (pres_plasma_electron_profile391)_ 1.08464630079690673e+05 
Total_plasma_electron_pressure_at_point_392______________________________ (pres_plasma_electron_profile392)_ 1.07112207936387160e+05 
Total_plasma_electron_pressure_at_point_393______________________________ (pres_plasma_electron_profile393)_ 1.05762386757429107e+05 
Total_plasma_electron_pressure_at_point_394______________________________ (pres_plasma_electron_profile394)_ 1.04415235336457583e+05 
Total_plasma_electron_pressure_at_point_395______________________________ (pres_plasma_electron_profile395)_ 1.03070823199860097e+05 
Total_plasma_electron_pressure_at_point_396______________________________ (pres_plasma_electron_profile396)_ 1.01729220621475659e+05 
Total_plasma_electron_pressure_at_point_397______________________________ (pres_plasma_electron_profile397)_ 1.00390498637764103e+05 
Total_plasma_electron_pressure_at_point_398______________________________ (pres_plasma_electron_profile398)_ 9.90547290634591336e+04 
Total_plasma_electron_pressure_at_point_399______________________________ (pres_plasma_electron_profile399)_ 9.77219845077252248e+04 
Total_plasma_electron_pressure_at_point_400______________________________ (pres_plasma_electron_profile400)_ 9.63923383908399555e+04 
Total_plasma_electron_pressure_at_point_401______________________________ (pres_plasma_electron_profile401)_ 9.50658649614251917e+04 
Total_plasma_electron_pressure_at_point_402______________________________ (pres_plasma_electron_profile402)_ 9.37426393142496818e+04 
Total_plasma_electron_pressure_at_point_403______________________________ (pres_plasma_electron_profile403)_ 9.24227374086300842e+04 
Total_plasma_electron_pressure_at_point_404______________________________ (pres_plasma_electron_profile404)_ 9.11062360874553706e+04 
Total_plasma_electron_pressure_at_point_405______________________________ (pres_plasma_electron_profile405)_ 8.97932130968640267e+04 
Total_plasma_electron_pressure_at_point_406______________________________ (pres_plasma_electron_profile406)_ 8.84837471066030412e+04 
Total_plasma_electron_pressure_at_point_407______________________________ (pres_plasma_electron_profile407)_ 8.71779177311001840e+04 
Total_plasma_electron_pressure_at_point_408______________________________ (pres_plasma_electron_profile408)_ 8.58758055512831634e+04 
Total_plasma_electron_pressure_at_point_409______________________________ (pres_plasma_electron_profile409)_ 8.45774921371804667e+04 
Total_plasma_electron_pressure_at_point_410______________________________ (pres_plasma_electron_profile410)_ 8.32830600713410677e+04 
Total_plasma_electron_pressure_at_point_411______________________________ (pres_plasma_electron_profile411)_ 8.19925929731124197e+04 
Total_plasma_electron_pressure_at_point_412______________________________ (pres_plasma_electron_profile412)_ 8.07061755238190963e+04 
Total_plasma_electron_pressure_at_point_413______________________________ (pres_plasma_electron_profile413)_ 7.94238934928854287e+04 
Total_plasma_electron_pressure_at_point_414______________________________ (pres_plasma_electron_profile414)_ 7.81458337649499736e+04 
Total_plasma_electron_pressure_at_point_415______________________________ (pres_plasma_electron_profile415)_ 7.68720843680217367e+04 
Total_plasma_electron_pressure_at_point_416______________________________ (pres_plasma_electron_profile416)_ 7.56027345027306728e+04 
Total_plasma_electron_pressure_at_point_417______________________________ (pres_plasma_electron_profile417)_ 7.43378745727299538e+04 
Total_plasma_electron_pressure_at_point_418______________________________ (pres_plasma_electron_profile418)_ 7.30775962163092772e+04 
Total_plasma_electron_pressure_at_point_419______________________________ (pres_plasma_electron_profile419)_ 7.18219923392840719e+04 
Total_plasma_electron_pressure_at_point_420______________________________ (pres_plasma_electron_profile420)_ 7.05711571492283547e+04 
Total_plasma_electron_pressure_at_point_421______________________________ (pres_plasma_electron_profile421)_ 6.93251861911245651e+04 
Total_plasma_electron_pressure_at_point_422______________________________ (pres_plasma_electron_profile422)_ 6.80841763845082751e+04 
Total_plasma_electron_pressure_at_point_423______________________________ (pres_plasma_electron_profile423)_ 6.68482260621906025e+04 
Total_plasma_electron_pressure_at_point_424______________________________ (pres_plasma_electron_profile424)_ 6.56174350106477214e+04 
Total_plasma_electron_pressure_at_point_425______________________________ (pres_plasma_electron_profile425)_ 6.43919045121730305e+04 
Total_plasma_electron_pressure_at_point_426______________________________ (pres_plasma_electron_profile426)_ 6.31717373888930088e+04 
Total_plasma_electron_pressure_at_point_427______________________________ (pres_plasma_electron_profile427)_ 6.19570380487580260e+04 
Total_plasma_electron_pressure_at_point_428______________________________ (pres_plasma_electron_profile428)_ 6.07479125336236975e+04 
Total_plasma_electron_pressure_at_point_429______________________________ (pres_plasma_electron_profile429)_ 5.95444685695509179e+04 
Total_plasma_electron_pressure_at_point_430______________________________ (pres_plasma_electron_profile430)_ 5.83468156194590847e+04 
Total_plasma_electron_pressure_at_point_431______________________________ (pres_plasma_electron_profile431)_ 5.71550649382797128e+04 
Total_plasma_electron_pressure_at_point_432______________________________ (pres_plasma_electron_profile432)_ 5.59693296307674609e+04 
Total_plasma_electron_pressure_at_point_433______________________________ (pres_plasma_electron_profile433)_ 5.47897247121391847e+04 
Total_plasma_electron_pressure_at_point_434______________________________ (pres_plasma_electron_profile434)_ 5.36163671717243560e+04 
Total_plasma_electron_pressure_at_point_435______________________________ (pres_plasma_electron_profile435)_ 5.24493760398257509e+04 
Total_plasma_electron_pressure_at_point_436______________________________ (pres_plasma_electron_profile436)_ 5.12888724580054404e+04 
Total_plasma_electron_pressure_at_point_437______________________________ (pres_plasma_electron_profile437)_ 5.01349797530288852e+04 
Total_plasma_electron_pressure_at_point_438______________________________ (pres_plasma_electron_profile438)_ 4.89878235147209343e+04 
Total_plasma_electron_pressure_at_point_439______________________________ (pres_plasma_electron_profile439)_ 4.78475316780074718e+04 
Total_plasma_electron_pressure_at_point_440______________________________ (pres_plasma_electron_profile440)_ 4.67142346094428649e+04 
Total_plasma_electron_pressure_at_point_441______________________________ (pres_plasma_electron_profile441)_ 4.55880651985482036e+04 
Total_plasma_electron_pressure_at_point_442______________________________ (pres_plasma_electron_profile442)_ 4.44691589543166847e+04 
Total_plasma_electron_pressure_at_point_443______________________________ (pres_plasma_electron_profile443)_ 4.33576541072736291e+04 
Total_plasma_electron_pressure_at_point_444______________________________ (pres_plasma_electron_profile444)_ 4.22536917175171620e+04 
Total_plasma_electron_pressure_at_point_445______________________________ (pres_plasma_electron_profile445)_ 4.11574157892045259e+04 
Total_plasma_electron_pressure_at_point_446______________________________ (pres_plasma_electron_profile446)_ 4.00689733919959763e+04 
Total_plasma_electron_pressure_at_point_447______________________________ (pres_plasma_electron_profile447)_ 3.89885147900180600e+04 
Total_plasma_electron_pressure_at_point_448______________________________ (pres_plasma_electron_profile448)_ 3.79161935789656491e+04 
Total_plasma_electron_pressure_at_point_449______________________________ (pres_plasma_electron_profile449)_ 3.68521668320259196e+04 
Total_plasma_electron_pressure_at_point_450______________________________ (pres_plasma_electron_profile450)_ 3.57965952553793031e+04 
Total_plasma_electron_pressure_at_point_451______________________________ (pres_plasma_electron_profile451)_ 3.47496433541141014e+04 
Total_plasma_electron_pressure_at_point_452______________________________ (pres_plasma_electron_profile452)_ 3.37114796094823178e+04 
Total_plasma_electron_pressure_at_point_453______________________________ (pres_plasma_electron_profile453)_ 3.26822766685294446e+04 
Total_plasma_electron_pressure_at_point_454______________________________ (pres_plasma_electron_profile454)_ 3.16622115472473961e+04 
Total_plasma_electron_pressure_at_point_455______________________________ (pres_plasma_electron_profile455)_ 3.06514658485360997e+04 
Total_plasma_electron_pressure_at_point_456______________________________ (pres_plasma_electron_profile456)_ 2.96502259964105942e+04 
Total_plasma_electron_pressure_at_point_457______________________________ (pres_plasma_electron_profile457)_ 2.86586834880681636e+04 
Total_plasma_electron_pressure_at_point_458______________________________ (pres_plasma_electron_profile458)_ 2.76770351656303574e+04 
Total_plasma_electron_pressure_at_point_459______________________________ (pres_plasma_electron_profile459)_ 2.67054835096079951e+04 
Total_plasma_electron_pressure_at_point_460______________________________ (pres_plasma_electron_profile460)_ 2.57442369564053079e+04 
Total_plasma_electron_pressure_at_point_461______________________________ (pres_plasma_electron_profile461)_ 2.47935102424912948e+04 
Total_plasma_electron_pressure_at_point_462______________________________ (pres_plasma_electron_profile462)_ 2.38535247782280167e+04 
Total_plasma_electron_pressure_at_point_463______________________________ (pres_plasma_electron_profile463)_ 2.29245090547694963e+04 
Total_plasma_electron_pressure_at_point_464______________________________ (pres_plasma_electron_profile464)_ 2.20066990879401492e+04 
Total_plasma_electron_pressure_at_point_465______________________________ (pres_plasma_electron_profile465)_ 2.11003389035861292e+04 
