# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g6df462050" 
Date_of_run______________________________________________________________ (date)_________________________ "28/08/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "12:17" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________      "SQuID" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/stellarator_helias.IN.DAT" 
Optimisation_switch______________________________________________________ (i_process_run_mode)___________            1 
Figure_of_merit_switch___________________________________________________ (i_figure_merit)_______________            6 
# Numerics #
# PROCESS found a feasible solution #
Error_flag_______________________________________________________________ (ifail)________________________            1 
Number_of_iteration_variables____________________________________________ (n_iteration_variables)________            8 
Number_of_constraints_(total)____________________________________________ (n_equality_constraints+n_inequality_constraints)_           14 
Optimisation_switch______________________________________________________ (i_process_run_mode)___________            1 
Figure_of_merit_switch___________________________________________________ (i_figure_merit)_______________            6 
Objective_function_name__________________________________________________ (objf_name)____________________ "Cost of electricity" 
Total_plasma_ion_pressure_at_point_186___________________________________ (pres_plasma_ion_total_profile186)_ 1.94261518331862644e+04 
Total_plasma_ion_pressure_at_point_187___________________________________ (pres_plasma_ion_total_profile187)_ 1.73877021893774945e+04 
Total_plasma_ion_pressure_at_point_188___________________________________ (pres_plasma_ion_total_profile188)_ 1.54204876313728619e+04 
Total_plasma_ion_pressure_at_point_189___________________________________ (pres_plasma_ion_total_profile189)_ 1.35287772222018084e+04 
Total_plasma_ion_pressure_at_point_190___________________________________ (pres_plasma_ion_total_profile190)_ 1.17173159935873427e+04 
Total_plasma_ion_pressure_at_point_191___________________________________ (pres_plasma_ion_total_profile191)_ 9.99143494218403612e+03 
Total_plasma_ion_pressure_at_point_192___________________________________ (pres_plasma_ion_total_profile192)_ 8.35720172046635162e+03 
Total_plasma_ion_pressure_at_point_193___________________________________ (pres_plasma_ion_total_profile193)_ 6.82163402854995547e+03 
Total_plasma_ion_pressure_at_point_194___________________________________ (pres_plasma_ion_total_profile194)_ 5.39301444092839574e+03 
Total_plasma_ion_pressure_at_point_195___________________________________ (pres_plasma_ion_total_profile195)_ 4.08137975797990975e+03 
Total_plasma_ion_pressure_at_point_196___________________________________ (pres_plasma_ion_total_profile196)_ 2.89933585293127999e+03 
Total_plasma_ion_pressure_at_point_197___________________________________ (pres_plasma_ion_total_profile197)_ 1.86355078091198015e+03 
Total_plasma_ion_pressure_at_point_198___________________________________ (pres_plasma_ion_total_profile198)_ 9.97914323464438894e+02 
Total_plasma_ion_pressure_at_point_199___________________________________ (pres_plasma_ion_total_profile199)_ 3.42125928923292861e+02 
Total_plasma_ion_pressure_at_point_200___________________________________ (pres_plasma_ion_total_profile200)_ 0.00000000000000000e+00 
Total_plasma_fuel_pressure_at_point_0____________________________________ (pres_plasma_fuel_profile0)____ 4.17410327635134396e+05 
Total_plasma_fuel_pressure_at_point_1____________________________________ (pres_plasma_fuel_profile1)____ 4.17394153096139606e+05 
Total_plasma_fuel_pressure_at_point_2____________________________________ (pres_plasma_fuel_profile2)____ 4.17345630813589145e+05 
Total_plasma_fuel_pressure_at_point_3____________________________________ (pres_plasma_fuel_profile3)____ 4.17264764790933928e+05 
Total_plasma_fuel_pressure_at_point_4____________________________________ (pres_plasma_fuel_profile4)____ 4.17151561701093276e+05 
Total_plasma_fuel_pressure_at_point_5____________________________________ (pres_plasma_fuel_profile5)____ 4.17006030887204979e+05 
Total_plasma_fuel_pressure_at_point_6____________________________________ (pres_plasma_fuel_profile6)____ 4.16828184363678505e+05 
Total_plasma_fuel_pressure_at_point_7____________________________________ (pres_plasma_fuel_profile7)____ 4.16618036817547749e+05 
Total_plasma_fuel_pressure_at_point_8____________________________________ (pres_plasma_fuel_profile8)____ 4.16375605610126921e+05 
Total_plasma_fuel_pressure_at_point_9____________________________________ (pres_plasma_fuel_profile9)____ 4.16100910778969293e+05 
Total_plasma_fuel_pressure_at_point_10___________________________________ (pres_plasma_fuel_profile10)___ 4.15793975040130201e+05 
Total_plasma_fuel_pressure_at_point_11___________________________________ (pres_plasma_fuel_profile11)___ 4.15454823790734925e+05 
Total_plasma_fuel_pressure_at_point_12___________________________________ (pres_plasma_fuel_profile12)___ 4.15083485111853457e+05 
Total_plasma_fuel_pressure_at_point_13___________________________________ (pres_plasma_fuel_profile13)___ 4.14679989771681838e+05 
Total_plasma_fuel_pressure_at_point_14___________________________________ (pres_plasma_fuel_profile14)___ 4.14244371229036013e+05 
Total_plasma_fuel_pressure_at_point_15___________________________________ (pres_plasma_fuel_profile15)___ 4.13776665637153899e+05 
Total_plasma_fuel_pressure_at_point_16___________________________________ (pres_plasma_fuel_profile16)___ 4.13276911847812647e+05 
Total_plasma_fuel_pressure_at_point_17___________________________________ (pres_plasma_fuel_profile17)___ 4.12745151415760687e+05 
Total_plasma_fuel_pressure_at_point_18___________________________________ (pres_plasma_fuel_profile18)___ 4.12181428603468754e+05 
Total_plasma_fuel_pressure_at_point_19___________________________________ (pres_plasma_fuel_profile19)___ 4.11585790386199253e+05 
Total_plasma_fuel_pressure_at_point_20___________________________________ (pres_plasma_fuel_profile20)___ 4.10958286457399488e+05 
Total_plasma_fuel_pressure_at_point_21___________________________________ (pres_plasma_fuel_profile21)___ 4.10298969234421616e+05 
Total_plasma_fuel_pressure_at_point_22___________________________________ (pres_plasma_fuel_profile22)___ 4.09607893864569371e+05 
Total_plasma_fuel_pressure_at_point_23___________________________________ (pres_plasma_fuel_profile23)___ 4.08885118231478205e+05 
Total_plasma_fuel_pressure_at_point_24___________________________________ (pres_plasma_fuel_profile24)___ 4.08130702961829840e+05 
Total_plasma_fuel_pressure_at_point_25___________________________________ (pres_plasma_fuel_profile25)___ 4.07344711432406446e+05 
Total_plasma_fuel_pressure_at_point_26___________________________________ (pres_plasma_fuel_profile26)___ 4.06527209777486569e+05 
Total_plasma_fuel_pressure_at_point_27___________________________________ (pres_plasma_fuel_profile27)___ 4.05678266896588495e+05 
Total_plasma_fuel_pressure_at_point_28___________________________________ (pres_plasma_fuel_profile28)___ 4.04797954462563910e+05 
Total_plasma_fuel_pressure_at_point_29___________________________________ (pres_plasma_fuel_profile29)___ 4.03886346930045926e+05 
Total_plasma_fuel_pressure_at_point_30___________________________________ (pres_plasma_fuel_profile30)___ 4.02943521544259565e+05 
Total_plasma_fuel_pressure_at_point_31___________________________________ (pres_plasma_fuel_profile31)___ 4.01969558350192790e+05 
Total_plasma_fuel_pressure_at_point_32___________________________________ (pres_plasma_fuel_profile32)___ 4.00964540202140459e+05 
Total_plasma_fuel_pressure_at_point_33___________________________________ (pres_plasma_fuel_profile33)___ 3.99928552773621923e+05 
Total_plasma_fuel_pressure_at_point_34___________________________________ (pres_plasma_fuel_profile34)___ 3.98861684567678662e+05 
Total_plasma_fuel_pressure_at_point_35___________________________________ (pres_plasma_fuel_profile35)___ 3.97764026927558705e+05 
Total_plasma_fuel_pressure_at_point_36___________________________________ (pres_plasma_fuel_profile36)___ 3.96635674047792738e+05 
Total_plasma_fuel_pressure_at_point_37___________________________________ (pres_plasma_fuel_profile37)___ 3.95476722985669272e+05 
Total_plasma_fuel_pressure_at_point_38___________________________________ (pres_plasma_fuel_profile38)___ 3.94287273673114367e+05 
Total_plasma_fuel_pressure_at_point_39___________________________________ (pres_plasma_fuel_profile39)___ 3.93067428928983165e+05 
Total_plasma_fuel_pressure_at_point_40___________________________________ (pres_plasma_fuel_profile40)___ 3.91817294471770700e+05 
Total_plasma_fuel_pressure_at_point_41___________________________________ (pres_plasma_fuel_profile41)___ 3.90536978932748840e+05 
Total_plasma_fuel_pressure_at_point_42___________________________________ (pres_plasma_fuel_profile42)___ 3.89226593869537406e+05 
Total_plasma_fuel_pressure_at_point_43___________________________________ (pres_plasma_fuel_profile43)___ 3.87886253780117084e+05 
Total_plasma_fuel_pressure_at_point_44___________________________________ (pres_plasma_fuel_profile44)___ 3.86516076117293502e+05 
Total_plasma_fuel_pressure_at_point_45___________________________________ (pres_plasma_fuel_profile45)___ 3.85116181303619989e+05 
Total_plasma_fuel_pressure_at_point_46___________________________________ (pres_plasma_fuel_profile46)___ 3.83686692746788787e+05 
Total_plasma_fuel_pressure_at_point_47___________________________________ (pres_plasma_fuel_profile47)___ 3.82227736855498806e+05 
Total_plasma_fuel_pressure_at_point_48___________________________________ (pres_plasma_fuel_profile48)___ 3.80739443055813259e+05 
Total_plasma_fuel_pressure_at_point_49___________________________________ (pres_plasma_fuel_profile49)___ 3.79221943808012118e+05 
Total_plasma_fuel_pressure_at_point_50___________________________________ (pres_plasma_fuel_profile50)___ 3.77675374623954704e+05 
Total_plasma_fuel_pressure_at_point_51___________________________________ (pres_plasma_fuel_profile51)___ 3.76099874084960436e+05 
Total_plasma_fuel_pressure_at_point_52___________________________________ (pres_plasma_fuel_profile52)___ 3.74495583860220911e+05 
Total_plasma_fuel_pressure_at_point_53___________________________________ (pres_plasma_fuel_profile53)___ 3.72862648725753359e+05 
Total_plasma_fuel_pressure_at_point_54___________________________________ (pres_plasma_fuel_profile54)___ 3.71201216583910107e+05 
Total_plasma_fuel_pressure_at_point_55___________________________________ (pres_plasma_fuel_profile55)___ 3.69511438483455509e+05 
Total_plasma_fuel_pressure_at_point_56___________________________________ (pres_plasma_fuel_profile56)___ 3.67793468640223669e+05 
Total_plasma_fuel_pressure_at_point_57___________________________________ (pres_plasma_fuel_profile57)___ 3.66047464458370639e+05 
Total_plasma_fuel_pressure_at_point_58___________________________________ (pres_plasma_fuel_profile58)___ 3.64273586552237044e+05 
Total_plasma_fuel_pressure_at_point_59___________________________________ (pres_plasma_fuel_profile59)___ 3.62471998768834164e+05 
Total_plasma_fuel_pressure_at_point_60___________________________________ (pres_plasma_fuel_profile60)___ 3.60642868210971006e+05 
Total_plasma_fuel_pressure_at_point_61___________________________________ (pres_plasma_fuel_profile61)___ 3.58786365261035971e+05 
Total_plasma_fuel_pressure_at_point_62___________________________________ (pres_plasma_fuel_profile62)___ 3.56902663605453679e+05 
Total_plasma_fuel_pressure_at_point_63___________________________________ (pres_plasma_fuel_profile63)___ 3.54991940259830619e+05 
Total_plasma_fuel_pressure_at_point_64___________________________________ (pres_plasma_fuel_profile64)___ 3.53054375594810583e+05 
Total_plasma_fuel_pressure_at_point_65___________________________________ (pres_plasma_fuel_profile65)___ 3.51090153362658108e+05 
Total_plasma_fuel_pressure_at_point_66___________________________________ (pres_plasma_fuel_profile66)___ 3.49099460724588716e+05 
Total_plasma_fuel_pressure_at_point_67___________________________________ (pres_plasma_fuel_profile67)___ 3.47082488278868957e+05 
Total_plasma_fuel_pressure_at_point_68___________________________________ (pres_plasma_fuel_profile68)___ 3.45039430089704110e+05 
Total_plasma_fuel_pressure_at_point_69___________________________________ (pres_plasma_fuel_profile69)___ 3.42970483716939809e+05 
Total_plasma_fuel_pressure_at_point_70___________________________________ (pres_plasma_fuel_profile70)___ 3.40875850246597256e+05 
Total_plasma_fuel_pressure_at_point_71___________________________________ (pres_plasma_fuel_profile71)___ 3.38755734322268807e+05 
Total_plasma_fuel_pressure_at_point_72___________________________________ (pres_plasma_fuel_profile72)___ 3.36610344177398307e+05 
Total_plasma_fuel_pressure_at_point_73___________________________________ (pres_plasma_fuel_profile73)___ 3.34439891668470576e+05 
Total_plasma_fuel_pressure_at_point_74___________________________________ (pres_plasma_fuel_profile74)___ 3.32244592309141590e+05 
Total_plasma_fuel_pressure_at_point_75___________________________________ (pres_plasma_fuel_profile75)___ 3.30024665305333503e+05 
Total_plasma_fuel_pressure_at_point_76___________________________________ (pres_plasma_fuel_profile76)___ 3.27780333591326489e+05 
Total_plasma_fuel_pressure_at_point_77___________________________________ (pres_plasma_fuel_profile77)___ 3.25511823866878869e+05 
Total_plasma_fuel_pressure_at_point_78___________________________________ (pres_plasma_fuel_profile78)___ 3.23219366635406681e+05 
Total_plasma_fuel_pressure_at_point_79___________________________________ (pres_plasma_fuel_profile79)___ 3.20903196243256156e+05 
Total_plasma_fuel_pressure_at_point_80___________________________________ (pres_plasma_fuel_profile80)___ 3.18563550920107111e+05 
Total_plasma_fuel_pressure_at_point_81___________________________________ (pres_plasma_fuel_profile81)___ 3.16200672820539330e+05 
Total_plasma_fuel_pressure_at_point_82___________________________________ (pres_plasma_fuel_profile82)___ 3.13814808066806465e+05 
Total_plasma_fuel_pressure_at_point_83___________________________________ (pres_plasma_fuel_profile83)___ 3.11406206792851619e+05 
Total_plasma_fuel_pressure_at_point_84___________________________________ (pres_plasma_fuel_profile84)___ 3.08975123189611302e+05 
Total_plasma_fuel_pressure_at_point_85___________________________________ (pres_plasma_fuel_profile85)___ 3.06521815551648964e+05 
Total_plasma_fuel_pressure_at_point_86___________________________________ (pres_plasma_fuel_profile86)___ 3.04046546325165138e+05 
Total_plasma_fuel_pressure_at_point_87___________________________________ (pres_plasma_fuel_profile87)___ 3.01549582157432160e+05 
Total_plasma_fuel_pressure_at_point_88___________________________________ (pres_plasma_fuel_profile88)___ 2.99031193947703927e+05 
Total_plasma_fuel_pressure_at_point_89___________________________________ (pres_plasma_fuel_profile89)___ 2.96491656899653259e+05 
Total_plasma_fuel_pressure_at_point_90___________________________________ (pres_plasma_fuel_profile90)___ 2.93931250575391343e+05 
